,NumberOfCustomers
12697,200.24819870022475
12698,36.69305125551182
12699,163.35206160825328
12700,182.84719522538944
12701,162.35339481878327
12702,196.22904844011646
12703,181.92758417953155
12704,127.47254231275292
12705,-5.846525142114842
12706,123.83798056145315
12707,123.30709054955514
12708,112.97231102123624
12709,118.03628958805348
12710,113.83425567077938
12711,116.00658601959003
12712,-16.287259609351167
12713,168.42649621720193
12714,155.8526064682228
12715,167.44915154823684
12716,167.43556506265304
12717,157.9535365946358
12718,125.4307210444822
12719,-13.075182706932537
12720,139.3673545808997
12721,222.8181193159835
12722,256.0690456443408
12723,188.02698920003604
12724,192.53021990775596
12725,124.62705367946182
12726,-50.99513241753448
12727,115.18652760263649
12728,139.7457511566172
12729,115.70017819662462
12730,130.49813909395016
12731,114.94138616975397
12732,122.72979000586201
12733,4.440614951949101
12734,184.21953156389645
12735,187.5933890385786
12736,172.37457607782562
12737,179.21948652761057
12738,217.40395283032558
12739,116.18338422707166
12740,5.600339193595573
12741,134.8674971240107
12742,117.93494287086651
12743,130.96683761526947
12744,227.53652699716622
12745,231.91801446859608
12746,12.710811389930313
12747,254.22096483426867
12748,239.97523384157103
12749,86.30712466686964
12750,308.47415681333223
12751,-1.7171678644954227
12752,301.4336427107628
12753,301.1648168907559
12754,315.2382257255231
12755,214.14997209483408
12756,-69.2269277729647
12757,279.297905947009
12758,277.88689376706316
12759,305.35274725596537
12760,293.71703408921894
12761,304.55432493532135
12762,236.45029924552364
12763,3.9254553580540232
12764,225.52638727799058
12765,199.22213061223738
12766,232.3060559387086
12767,222.9007160535839
12768,232.866793039997
12769,245.05326084647095
12770,-0.9217824961961014
12771,292.8268079710979
12772,298.8614485528815
12773,305.48931992045254
12774,298.69895117620763
12775,263.09907442796975
12776,230.191179686517
12777,0.4109692202328006
12778,313.13715263862105
12779,267.9043392336898
12780,298.0812941403856
12781,301.2707205941406
12782,297.83932376913435
12783,251.55204750147823
12784,30.20236078549351
12785,245.93481823003094
12786,223.92227395372174
12787,241.47601369803306
12788,233.45885640794586
12789,210.44641434028745
12790,218.01458641665522
12791,-3.986463331268169
12792,292.7349534025416
12793,298.4080196215946
12794,308.9518809770234
12795,294.89552032489155
12796,296.6427817426156
12797,229.85868201086123
12798,-11.302070911842748
12799,226.21540731744608
12800,242.28659384518687
12801,221.6892548093747
12802,209.61082750158675
12803,192.5028975445457
12804,6.865717645836412
12805,230.99976511955902
12806,197.91786147018138
12807,5.144496505105053
12808,277.04416457848856
12809,279.93687726063945
12810,272.8564805910137
12811,248.73918792189215
12812,229.00311073051125
12813,178.0059557119239
12814,24.67016543308273
12815,272.0705554418528
12816,248.36548248131294
12817,258.50057442973775
12818,262.6464736515336
12819,286.05657496352796
12820,204.8345593319682
12821,7.210956222115783
12822,201.77446258800046
12823,196.93033592547
12824,201.79182948241942
12825,210.13279785397754
12826,207.27718196711794
12827,189.27695067792956
12828,-3.0422187090443913
12829,268.5395164285583
12830,273.306559064833
12831,280.10466266269214
12832,255.17277271978674
12833,261.8005058479612
12834,217.9756755475828
12835,-13.345273411716335
12836,259.04873158372357
12837,263.63343394268304
12838,262.7755068047991
12839,272.63410041965835
12840,288.39201258221874
12841,213.58309112991265
12842,-25.159881770348875
12843,234.5047038016346
12844,214.77547505803523
12845,210.78696829269757
12846,202.7966553603037
12847,195.30340586634702
12848,199.5973665452766
12849,-1.8322267513431143
12850,283.45163680933183
12851,291.2015311848518
12852,284.7996408180188
12853,284.82108447085193
12854,271.9761282975087
12855,212.04519467774662
12856,-1.1887688874121523
12857,196.01037208923663
12858,204.36076932000287
12859,201.38396768762323
12860,345.2647682579991
12861,346.4791133320832
12862,2.52981291298056
12863,328.1931605049467
12864,330.3176879255334
12865,1.422659881762229
12866,464.97394022654044
12867,449.19508579792455
12868,437.7654752859962
12869,368.36411914689234
12870,410.3111374200962
12871,371.8457270608924
12872,1.115782763401512
12873,445.16244237305364
12874,433.4544264698634
12875,418.5690803307516
12876,446.29584415699355
12877,431.195833420672
12878,348.1336060623289
12879,10.489571115467697
12880,378.19705624572816
12881,364.18868930867757
12882,368.973557764577
12883,368.86574142595055
12884,373.08610303429305
12885,315.5597954656114
12886,-2.264326369826449
12887,414.9595991082315
12888,433.7173903743969
12889,425.9139359406254
12890,330.32432411721675
12891,410.3595654206001
12892,319.80389448141796
12893,-17.619617615942843
12894,384.64381498479634
12895,271.24551072434406
12896,449.0163341923035
12897,459.4269039497012
12898,472.74737945655943
12899,342.6531650647521
12900,-8.053371190937469
12901,343.54071965883486
12902,335.04465977626387
12903,362.54797130750376
12904,387.56736241237377
12905,361.57939488324337
12906,387.58560571912676
12907,15.228697610611562
12908,452.43207456963137
12909,437.869070104789
12910,457.5932902129425
12911,468.7058237591991
12912,418.540054845711
12913,315.0107010881766
12914,-5.668309557746397
12915,331.63218106905697
12916,367.2068247088755
12917,358.62210483054514
12918,283.84227902999555
12919,290.8476487819571
12920,8.748708923551021
12921,276.37682670674985
12922,274.5735493187094
12923,-5.696908704499947
12924,370.85618491316563
12925,356.6122922130744
12926,344.38457591226324
12927,302.7033156801481
12928,334.26582026231335
12929,334.49217939874507
12930,1.1480546201491961
12931,365.5387470547721
12932,350.37060771114193
12933,329.20294011506485
12934,367.91170147346565
12935,342.124385759118
12936,287.39785225575906
12937,5.972242545700283
12938,312.0639524286671
12939,294.57353306759614
12940,299.79807482706383
12941,305.2637870889448
12942,306.9997394734819
12943,263.5177471511415
12944,-1.8099203210440464
12945,333.0204622471356
12946,342.1626879790274
12947,340.42754597915336
12948,248.3543008021661
12949,319.493253728273
12950,261.2397166390583
12951,-20.648958792880876
12952,293.41038113163086
12953,182.36600880741025
12954,351.81408642217866
12955,357.42434410756687
12956,374.6071906870493
12957,283.0543603071419
12958,-13.117434145999141
12959,286.84172528766794
12960,275.5370004928991
12961,302.003808661364
12962,322.08253597962903
12963,297.74370341346366
12964,326.12409138791554
12965,-0.11476306717668194
12966,354.2895224746171
12967,349.4858047608577
12968,362.84729260907625
12969,371.84534899820574
12970,336.27458947952255
12971,262.46523268308374
12972,-14.780266171233961
12973,284.7810989043355
12974,310.5574664750311
12975,298.4286944469495
12976,372.5034446567297
12977,382.80066379247
12978,6.80724705272587
12979,409.1393195973651
12980,395.68675774076837
12981,92.85388138753478
12982,519.8585913366987
12983,47.02382578072138
12984,507.56847251133877
12985,505.0143616119458
12986,524.2743100862426
12987,358.004362766369
12988,-59.69323645363329
12989,484.27605806160136
12990,481.74570526124444
12991,510.12952902246616
12992,508.91698528663255
12993,512.332456443808
12994,391.02173116613994
12995,22.493848908663495
12996,382.40118253120454
12997,350.43789636084693
12998,387.8963130734628
12999,376.6331846594694
13000,389.2331111250387
13001,399.8425447217887
13002,5.854306186083704
13003,498.5860094752861
13004,509.62185634090565
13005,516.0266312080785
13006,512.9269933458418
13007,464.59474506712286
13008,381.4089613125834
13009,19.07340563647449
13010,522.6524332975387
13011,474.5827595241426
13012,511.19195241326815
13013,512.4955227550527
13014,507.3027090440446
13015,397.7971124330361
13016,44.44680784706725
13017,391.4306642250158
13018,380.87415903495275
13019,397.60179576821974
13020,384.83706882043043
13021,363.260386941256
13022,376.375227547338
13023,5.779330483899685
13024,499.75765032714116
13025,503.09945826459443
13026,517.9665597688581
13027,508.3665986363776
13028,500.4723258164886
13029,382.6381240437913
13030,3.8836780684941914
13031,371.11654222093057
13032,400.89837722099037
13033,381.6054741125845
13034,10.305322174797766
13035,278.9598949775391
13036,246.09608521137852
13037,-5.16975245194044
13038,300.0795725270582
13039,6.99320539215114
13040,283.8445285453927
13041,291.27656048341305
13042,284.65932196960784
13043,316.4174961033277
13044,41.5639183477324
13045,288.9561456835072
13046,310.5161140973214
13047,287.3583088477026
13048,321.3078728991095
13049,306.99649576848606
13050,243.47962194829597
13051,-1.9214111877372488
13052,240.71172591650975
13053,238.48200173469377
13054,229.01297838165192
13055,236.69998090789886
13056,229.55889550456777
13057,232.16981904936256
13058,-13.327251636743313
13059,292.9058221508749
13060,279.00221622601384
13061,291.71107614869834
13062,292.4924279486586
13063,283.0084295371489
13064,241.8451736161369
13065,-8.873549429699779
13066,262.1294993464544
13067,348.1773280000489
13068,381.97170171007747
13069,315.15639959456166
13070,319.64989443906234
13071,244.68321671886952
13072,-45.63150378281716
13073,233.7837255843624
13074,256.17351178172976
13075,231.55025781108998
13076,247.46018860681215
13077,230.5309734644834
13078,239.48332178685814
13079,8.439865637221374
13080,307.3716990428802
13081,311.49708890813054
13082,295.48106315988116
13083,302.1462007012451
13084,341.75710232695565
13085,234.35031257633818
13086,9.073361208895221
13087,251.78255843033548
13088,235.382113479689
13089,249.41631859124755
13090,161.01940283869044
13091,155.3395908495877
13092,-4.523575392522616
13093,162.707153451076
13094,133.1905254824669
13095,-5.045345524529694
13096,259.71369194594445
13097,242.09251730443793
13098,223.76523155529867
13099,211.4056397427339
13100,213.7585065937019
13101,215.64758510573301
13102,-16.802512482943712
13103,231.73661378744873
13104,196.76878405289608
13105,223.6188333767932
13106,216.98624329525046
13107,217.15880085347453
13108,163.39517306993366
13109,-1.5802077650732826
13110,167.0840984476963
13111,153.50488872107235
13112,174.94618637237
13113,172.98008314258186
13114,182.00973820517538
13115,148.5449467517319
13116,-12.111674592131749
13117,182.0156997316226
13118,224.2621623002051
13119,224.1535931136459
13120,163.79109849067754
13121,41.97914965098607
13122,157.69870061179972
13123,-12.375045537337428
13124,228.8852680104028
13125,225.765881042229
13126,256.98668243174325
13127,231.1247876676207
13128,243.61553720908705
13129,173.8136697828304
13130,-9.06731242898968
13131,169.5410522876482
13132,157.93524647888262
13133,167.87365507445065
13134,165.86006733085378
13135,164.16313115990488
13136,168.69298771829926
13137,6.271811920363689
13138,235.7581423947122
13139,248.13524742526351
13140,252.26049453014275
13141,245.04885360368644
13142,235.83671372410026
13143,144.25757425045595
13144,-4.19452668671147
13145,139.14781728334492
13146,169.1934292909864
13147,166.89610640410683
13148,189.87792588814045
13149,183.05309392532217
13150,-3.0388827033748385
13151,197.79863183564157
13152,165.38402272644453
13153,-9.06355210809852
13154,263.2642094423936
13155,245.43644978117663
13156,236.00845975405537
13157,231.882219329098
13158,235.7227779321547
13159,261.9506026972376
13160,-13.975830427196342
13161,249.87400361563778
13162,213.0514557075512
13163,241.76836992744938
13164,227.26372173102573
13165,232.19974568006
13166,190.13501611998072
13167,-8.201147490821313
13168,187.74680085506407
13169,175.6359988238837
13170,196.25933432622696
13171,201.13636405114084
13172,207.6030198057706
13173,175.54198642534902
13174,-12.575985579635017
13175,195.8187701709394
13176,234.52382972539635
13177,237.38117695751134
13178,185.97689946045284
13179,59.997875506203854
13180,185.56510116774007
13181,-16.208500429755077
13182,239.0688472937909
13183,231.84637418284547
13184,256.35187854914693
13185,239.95345851304592
13186,251.90993645758135
13187,203.75814653013367
13188,-7.5849683354608715
13189,200.03046681039268
13190,181.8492182312184
13191,192.6254860869085
13192,188.38418802962406
13193,186.14831879979465
13194,194.08225767166005
13195,-4.412517650722293
13196,240.8757172471378
13197,254.61715943177114
13198,255.15957144726417
13199,252.85458269430092
13200,244.37261809268966
13201,174.66132937322254
13202,-14.00698119608569
13203,174.4337966722669
13204,191.9108994899143
13205,188.51679850925575
13206,261.1281788982451
13207,263.7078153884213
13208,4.959687152033439
13209,248.06309490799322
13210,250.65091815209598
13211,-6.391628424782539
13212,349.12304966303054
13213,336.3697867831215
13214,324.579052443034
13215,277.7549943358172
13216,310.86588924293756
13217,307.23629489634186
13218,0.46235924240318127
13219,343.46049666104955
13220,328.5180316181795
13221,307.9240383732831
13222,346.0466561426001
13223,322.17051478862413
13224,260.1174370861845
13225,9.742666144127725
13226,285.0241412926989
13227,271.97324926720466
13228,274.5902352221601
13229,279.9396174158901
13230,280.70836442601285
13231,236.58325563493418
13232,-4.532558903039899
13233,309.96421215470764
13234,321.1746758868976
13235,318.21992384069017
13236,229.32149528391892
13237,301.68545548722614
13238,241.18100541931926
13239,-17.436538177804323
13240,276.8553526351461
13241,164.11089030804578
13242,332.708202557842
13243,337.3406956522085
13244,352.3347859097994
13245,257.6500482780102
13246,-12.00091091482318
13247,261.75669365836075
13248,251.3400977285637
13249,273.2427506482345
13250,297.5482048309641
13251,272.3162123118818
13252,299.6116351590317
13253,1.1448429164884146
13254,332.0027498383715
13255,327.67647176404716
13256,341.51680785013014
13257,350.9365564878681
13258,314.7942983538087
13259,236.23797369468957
13260,-12.80980085892952
13261,261.581573955511
13262,283.99439090592205
13263,273.8755433308834
13264,114.00026235278347
13265,104.28253634774592
13266,-23.323328803497134
13267,124.7363580558158
